Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
11251286,11251286,0,,11456075,11456075,0,,11365862,11365862,0,,34073223,34073223,0,5519856942,6542064192,1572995,0,0,0,
11252089,11252089,0,,11455714,11455682,0,,11368544,11368512,0,,34076347,34076283,0,5520363030,6542647872,1572841,0,0,0,
11252692,11252692,0,,11454490,11454521,0,,11369192,11369223,0,,34076374,34076436,0,5520382632,6542669760,1573365,0,0,0,
11255667,11255667,0,,11455773,11455774,0,,11370012,11370013,0,,34081452,34081454,0,5521190364,6543640320,1568749,0,0,0,
11249662,11249662,0,,11458384,11458381,0,,11372283,11372283,0,,34080329,34080326,0,5521017996,6543427584,1569022,0,0,0,
11254016,11254016,0,,11459050,11459051,0,,11367089,11367087,0,,34080155,34080154,0,5520980088,6543377472,1568484,0,0,0,
11248634,11248634,0,,11459303,11459303,0,,11368897,11368867,0,,34076834,34076804,0,5520442248,6542751936,1573343,0,0,0,
5611764,5611764,0,,5720370,5720340,0,,5675824,5675824,0,,17007958,17007928,0,2755289196,3265516608,789577,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
8516642,8516642,0,,8667526,8667558,0,,8609821,8609851,0,,25793989,25794051,0,4178626218,4952457984,1095291,0,0,0,
11258205,11258205,0,,11460898,11460898,0,,11366965,11366935,0,,34086068,34086038,0,5521948200,6544530816,1560645,0,0,0,
11258550,11258550,0,,11456760,11456728,0,,11373668,11373697,0,,34088978,34088975,0,5522413950,6545077632,1560573,0,0,0,
11257087,11257087,0,,11454487,11454518,0,,11360973,11360976,0,,34072547,34072581,0,5519747916,6541929408,1577414,0,0,0,
11254665,11254665,0,,11457007,11457005,0,,11355911,11355911,0,,34067583,34067581,0,5518958328,6540979968,1577813,0,0,0,
11255868,11255868,0,,11452788,11452789,0,,11368351,11368351,0,,34077007,34077008,0,5520475296,6542793792,1573604,0,0,0,
11256762,11256762,0,,11457662,11457664,0,,11361027,11361027,0,,34075451,34075453,0,5520223386,6542480640,1575032,0,0,0,
11257495,11257495,0,,11455988,11455956,0,,11364886,11364886,0,,34078369,34078337,0,5520690594,6543044160,1569767,0,0,0,
11255326,11255326,0,,11458534,11458564,0,,11359775,11359774,0,,34073635,34073664,0,5519928708,6542134272,1575774,0,0,0,
11261794,11261794,0,,11455647,11455649,0,,11358723,11358721,0,,34076164,34076164,0,5520338244,6542629056,1572721,0,0,0,
11256994,11256994,0,,11459829,11459829,0,,11364877,11364880,0,,34081700,34081703,0,5521230702,6543681600,1567435,0,0,0,
11251476,11251476,0,,11455767,11455766,0,,11362584,11362584,0,,34069827,34069826,0,5519317158,6541413312,1577550,0,0,0,
11256896,11256896,0,,11461217,11461218,0,,11368085,11368082,0,,34086198,34086196,0,5521968774,6544550400,1564000,0,0,0,
11256820,11256820,0,,11458422,11458390,0,,11366986,11366957,0,,34082228,34082167,0,5521311054,6543778944,1567765,0,0,0,
11256665,11256665,0,,11459788,11459788,0,,11364782,11364814,0,,34081235,34081267,0,5521160070,6543597696,1567669,0,0,0,
11256808,11256808,0,,11456172,11456204,0,,11362879,11362879,0,,34075859,34075891,0,5520299526,6542578560,1571017,0,0,0,
11254874,11254874,0,,11456500,11456499,0,,11363712,11363712,0,,34075086,34075085,0,5520163770,6542409408,1573832,0,0,0,
11257409,11257409,0,,11456871,11456870,0,,11364841,11364841,0,,34079121,34079120,0,5520817440,6543189504,1570795,0,0,0,
11256532,11256532,0,,11459896,11459898,0,,11360420,11360388,0,,34076848,34076818,0,5520439332,6542751744,1569826,0,0,0,
11255270,11255270,0,,11456415,11456383,0,,11367894,11367926,0,,34079579,34079579,0,5520891798,6543278976,1569645,0,0,0,
11253380,11253380,0,,11454984,11455016,0,,11363412,11363411,0,,34071776,34071807,0,5519632896,6541786560,1576361,0,0,0,
11251760,11251760,0,,11459024,11459024,0,,11363329,11363330,0,,34074113,34074114,0,5520011490,6542226624,1574874,0,0,0,
11254330,11254330,0,,11455626,11455623,0,,11358910,11358910,0,,34068866,34068863,0,5519155806,6541219968,1579680,0,0,0,
9874848,9874848,0,,10056477,10056448,0,,9973861,9973829,0,,29905186,29905125,0,4844630250,5741782272,1378032,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4256169,4256169,0,,4324455,4324484,0,,4301304,4301333,0,,12881928,12881986,0,2086881732,2473347264,491408,0,0,0,
11257427,11257427,0,,11455693,11455696,0,,11379442,11379444,0,,34092562,34092567,0,5522985648,6545767296,1553882,0,0,0,
11257419,11257419,0,,11458966,11458966,0,,11373220,11373221,0,,34089605,34089606,0,5522521194,6545204736,1561022,0,0,0,
11257911,11257911,0,,11457887,11457887,0,,11371005,11370973,0,,34086803,34086771,0,5522062086,6544674624,1563761,0,0,0,
11255217,11255217,0,,11456295,11456295,0,,11364722,11364754,0,,34076234,34076266,0,5520355092,6542638464,1572946,0,0,0,
11259249,11259249,0,,11460834,11460802,0,,11363503,11363471,0,,34083586,34083522,0,5521530564,6544038336,1566571,0,0,0,
11257339,11257339,0,,11458112,11458144,0,,11362957,11362987,0,,34078408,34078470,0,5520706956,6543060864,1571610,0,0,0,
11250894,11250894,0,,11457767,11457735,0,,11366946,11366947,0,,34075607,34075576,0,5520243474,6542509824,1575594,0,0,0,
11257911,11257911,0,,11456771,11456771,0,,11362897,11362897,0,,34077579,34077579,0,5520567798,6542897472,1573879,0,0,0,
11257415,11257415,0,,11457642,11457642,0,,11363674,11363673,0,,34078731,34078730,0,5520759282,6543116736,1570871,0,0,0,
11249652,11249652,0,,11462136,11462166,0,,11364128,11364130,0,,34075916,34075948,0,5520298716,6542573952,1573786,0,0,0,
11256563,11256563,0,,11459156,11459156,0,,11363587,11363587,0,,34079306,34079306,0,5520852432,6543235392,1570601,0,0,0,
11259139,11259139,0,,11460478,11460480,0,,11367597,11367597,0,,34087214,34087216,0,5522123808,6544737600,1561718,0,0,0,
11255305,11255305,0,,11458038,11458038,0,,11367583,11367580,0,,34080926,34080923,0,5521114710,6543552960,1569288,0,0,0,
11253488,11253488,0,,11458285,11458284,0,,11365621,11365624,0,,34077394,34077396,0,5520538152,6542855808,1572652,0,0,0,
11255602,11255602,0,,11456195,11456193,0,,11363260,11363228,0,,34075057,34075023,0,5520153726,6542400384,1575033,0,0,0,
11252890,11252890,0,,11456578,11456549,0,,11365366,11365396,0,,34074834,34074835,0,5520118410,6542366016,1574802,0,0,0,
11251900,11251900,0,,11454708,11454740,0,,11356801,11356771,0,,34063409,34063411,0,5518272258,6540178560,1583953,0,0,0,
11254382,11254382,0,,11453946,11453946,0,,11363548,11363580,0,,34071876,34071908,0,5519654280,6541807104,1577905,0,0,0,
11251693,11251693,0,,11452575,11452543,0,,11360553,11360553,0,,34064821,34064789,0,5518490634,6540436032,1584229,0,0,0,
11258156,11258156,0,,11456863,11456895,0,,11360212,11360212,0,,34075231,34075263,0,5520187422,6542445120,1573663,0,0,0,
11254573,11254573,0,,11455168,11455168,0,,11366478,11366478,0,,34076219,34076219,0,5520352662,6542640192,1572752,0,0,0,
11253453,11253453,0,,11454535,11454535,0,,11366621,11366620,0,,34074609,34074608,0,5520086658,6542323584,1575080,0,0,0,
11256542,11256542,0,,11457167,11457166,0,,11368135,11368136,0,,34081844,34081844,0,5521253544,6543706944,1567875,0,0,0,
3051905,3051905,0,,3106937,3106906,0,,3078832,3078800,0,,9237674,9237611,0,1496503188,1773620352,422601,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
